id,created_at,favorite_count,retweet_count,text
1462798166508589062,2021-11-22 15:00:35+00:00,55,12,For those who are inspired by never looking back. Or stopping often for gas. The all-new Kia Sportage Hybrid. https://t.co/TD02ywXb4c #KiaSportage #Hybrid #MovementThatInspires https://t.co/dqhu4x7sOX
1462518693506732036,2021-11-21 20:30:03+00:00,47,5,It’s what’s on the inside that counts. Especially when it’s a wildly spacious interior with advanced tech. The all-new Kia Sportage Hybrid never compromises. https://t.co/TD02ywXb4c #KiaSportage #Hybrid #MovementThatInspires https://t.co/7Ao0kRQlfg
1462245888097673220,2021-11-21 02:26:01+00:00,64,7,"Making moves is its middle name. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/DfG4ECtt1i"
1462126108908924935,2021-11-20 18:30:04+00:00,50,13,Take the town by fuel-efficient storm. Introducing the all-new Kia Sportage Hybrid with available AWD. https://t.co/TD02ywXb4c #KiaSportage #Hybrid #MovementThatInspires https://t.co/g6PWpuVO8z
1461816599950893066,2021-11-19 22:00:11+00:00,13,1,"It’s National Camping Day, where’s your go-to spot?"
1461789130359287815,2021-11-19 20:11:02+00:00,77,10,"To make waves of change, you must break rules. See how Kia’s Concept EV9 defies the norm by being inspired by the ocean. #MovementThatInspires #KiaConceptEV9 https://t.co/oY3m3M5N3I"
1461435331522318341,2021-11-18 20:45:09+00:00,123,19,"Seating fabric that utilizes upcycled plastic waste. Flooring made from discarded fishing nets. The Kia Concept EV9 isn’t just inspired by nature, it’s giving back. #MovementThatInspires #KiaConceptEV9 https://t.co/uMTRIGa4xy"
1461099350914916356,2021-11-17 22:30:05+00:00,69,16,The future has some catching up to do. The Kia EV6 just broke the GUINNESS WORLD RECORDS™ title for the shortest charging time to cross the US in an EV. See how Kia was able to drive sustainability with every mile. #MovementThatInspires #KiaEV6 #GuinnessWorldRecord @GWR https://t.co/V9v2C6CbSw
1461069166618853381,2021-11-17 20:30:09+00:00,51,11,"Capable of anything. Just not compromise. With available AWD and hybrid fuel economy, the all-new Kia Sportage Hybrid doesn’t hold back. https://t.co/TD02ywXb4c
 #KiaSportage #Hybrid  #MovementThatInspires https://t.co/SwVkoWrN7s"
1461057844229423104,2021-11-17 19:45:09+00:00,101,28,Not just electric. Electrifying. Meet the revolutionary Kia Concept EV9. SUVs will never be the same.https://t.co/ypUjk9S1jN  #MovementThatInspires #KiaConceptEV9 https://t.co/yXxh5C5tQw
1461049648517238785,2021-11-17 19:12:35+00:00,45,17,Not just an SUV. A line in the sand. Join us live now for several groundbreaking announcements. #LAAutoShow #MovementThatInspires https://t.co/6FSq0Hd5pt
1460832291845021698,2021-11-17 04:48:53+00:00,61,12,"An ocean of inspiration. It all comes together at 11:15 AM during Kia’s live reveal of a mid-size concept and other groundbreaking announcements. #LAAutoShow #MovementThatInspires

https://t.co/ga7HECUx5R https://t.co/fHTZbFoSk2"
1460368771319746563,2021-11-15 22:07:02+00:00,54,10,"When the drive home inspires the entire day before it. #KiaForte

https://t.co/592qwuJz2d https://t.co/MknZ8y0CJ3"
1459976433489649664,2021-11-14 20:08:01+00:00,59,10,"Instant acceleration. Instant gratification. #KiaEV6.

https://t.co/Sp8khlXH5Y https://t.co/C5gAbv0jbG"
1459736100507955205,2021-11-14 04:13:01+00:00,69,14,"Wings are made to fly. #KiaStinger

https://t.co/xn49GbzylK https://t.co/V4L1wNv8p6"
1459566986829176839,2021-11-13 17:01:01+00:00,27,3,"The dance, jingles, and music work in unison to bring healing and a sense of connection. When seen in person, it demands attention through its beauty and its sound. The jingle dress is a statement that says ""We are still here"". @TapaheDesign​

#NativeAmericanHeritageMonth https://t.co/dmYAjqBPvV"
1459566851135000580,2021-11-13 17:00:29+00:00,23,3,#NativeAmericanHeritageMonth continues with the beauty and the healing power of the Ojibwe jingle dress. Learn more about the project that originated over a century ago at @TapaheDesign and https://t.co/7zrCKpa0ms https://t.co/Y1NULahc1A
1459542860353605639,2021-11-13 15:25:09+00:00,50,10,"Not just an SUV. A line in the sand. Join us live on November 17th at 11:15AM PST for several groundbreaking announcements. https://t.co/Yq24ox5L0K
#LAAutoShow #MovementThatInspires https://t.co/KhdiQYjPSX"
1458623581047435267,2021-11-11 02:32:16+00:00,28,5,"Join Kia Worldwide tonight and discover our commitment to a more sustainable future.
'Kia Sustainability Movement'
Livestream on November 11, 2021 at 12 AM (PST): https://t.co/yDsQ6iBqBE
#Kia #MovementThatInspires #SustainabilityMovement https://t.co/ljsb6w4bSN"
1458547537791569920,2021-11-10 21:30:06+00:00,66,12,"Proof that inspiration leads to great things. We’re proud to announce that the #KiaK5 and #KiaCarnival MPV have both taken the crown in their categories in the 2021 @Newsweek Auto Awards. 

https://t.co/X5EnSRjtka https://t.co/8bRVkvVnN2"
1458193854293676037,2021-11-09 22:04:41+00:00,132,71,What is going to fuel your next car?
1457806873189568516,2021-11-08 20:26:57+00:00,46,11,Inspiration comes to those who move. What has been your most inspired trip? #MovementMondays https://t.co/kf85fiKs89
1457444501656645633,2021-11-07 20:27:01+00:00,58,11,"Some turn the clock back. We downshift an hour. #KiaStinger #DaylightSavings

https://t.co/xn49GbzylK https://t.co/1lr0yxUc1D"
1456719727624065032,2021-11-05 20:27:02+00:00,53,8,"Unleash the weekend. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/xWJrVak408"
1456292734667472897,2021-11-04 16:10:19+00:00,44,8,Ideas are discovered by those who don’t wait. #Kia #MovementThatInspires https://t.co/TpW9bLOEIk
1455994700649861127,2021-11-03 20:26:02+00:00,40,10,"Future-proof, inside and out. The #KiaForte has arrived.

https://t.co/592qwuJz2d https://t.co/RWToKLp8a3"
1455671109324521472,2021-11-02 23:00:12+00:00,50,9,"The car that truly lives up to its name. #KiaForte GT

https://t.co/592qwuJz2d https://t.co/Frl97Ch2re"
1455565877374595074,2021-11-02 16:02:02+00:00,17,2,"The project's purpose has always been to inspire hope through dance, photography, and history. Its simple mission: Heal the people, protect the sacred.​

#NativeAmericanHeritageMonth #MovementThatInspires https://t.co/uhDIIm4h63"
1455565623757520904,2021-11-02 16:01:02+00:00,11,2,"Eugene Tapahe was inspired to create The Jingle Dress Project to bring healing. Comprised of him, his daughters, and family friends, the project has traveled thousands of miles bringing healing through movement and dance. ​

#NativeAmericanHeritageMonth @TapaheDesign https://t.co/1G9mJ9jUKS"
1455565519919194115,2021-11-02 16:00:37+00:00,19,5,"In recognition of #NativeAmericanHeritageMonth, we've partnered with ""Art Heals: The Jingle Dress Project"" and @TapaheDesign to celebrate the tradition of Native dance. https://t.co/bW6lNwxG41"
1455367817230958593,2021-11-02 02:55:01+00:00,69,8,"Throw the rulebook out the window. Introducing the #KiaForte GT.

https://t.co/592qwuJz2d https://t.co/H2uRfF9lHa"
1454539867694800913,2021-10-30 20:05:03+00:00,59,9,"For those who never stop moving. The all-new 2023 Kia Sportage. https://t.co/TD02ywXb4c
#KiaSportage #MovementThatInspires https://t.co/xY2bPqaL73"
1454183523783434247,2021-10-29 20:29:04+00:00,81,16,"Inspiration starts from within. Introducing the all-new 2023 Kia Sportage with a spacious interior and available driver-centric 25"" Panoramic Connectivity Screen. https://t.co/TD02ywXb4c #KiaSportage #MovementThatInspires https://t.co/emN0G6O3py"
1453822647511486469,2021-10-28 20:35:04+00:00,68,12,"We’ve turned state-of-the-art into a work of art. Introducing the all-new 2023 Kia Sportage. #KiaSportage #MovementThatInspires

https://t.co/TD02ywXb4c https://t.co/xD9pAeCRwc"
1453428835148517377,2021-10-27 18:30:12+00:00,69,14,Move toward what inspires you. Introducing the all-new Sportage. https://t.co/TD02ywXb4c #KiaSportage #MovementThatInspires https://t.co/lY3wZkvzii
1453421022980493322,2021-10-27 17:59:09+00:00,23,6,Witness the new era. Watch the unveiling of the all-new 2023 Kia Sportage. #KiaSportage #MovementThatInspires https://t.co/36GEwNeSLR
1451272951928549392,2021-10-21 19:43:29+00:00,7,3,"Who taught you the most about safe driving? #NationalTeenDriverSafetyWeek @PutOnTheBRAKES 
https://t.co/uJKzJL6IWx"
1450899780570320901,2021-10-20 19:00:38+00:00,58,9,"A new era of movement begins on 10/27 at 11:00AM PDT. https://t.co/oTlCT6gPdY
#MovementThatInspires https://t.co/JGLqqx5Pbq"
1450258401456533504,2021-10-19 00:32:02+00:00,38,5,"Movement is a powerful force. It shifts perspectives, and sets the imagination free. Like or comment below if you feel inspired behind the wheel. #MovementMondays https://t.co/ywUlTzS0uf"
1450239878743003136,2021-10-18 23:18:25+00:00,11,1,"Kia is proud to partner with Doug Herbert’s 
@PutOnTheBRAKES program, dedicated to educating teen drivers on defensive and safe driving. https://t.co/uJKzJL6IWx
#NationalTeenDriverSafetyWeek

Did you take Driver’s Ed as a teen?"
1449404897179455503,2021-10-16 16:00:30+00:00,21,9,"Pure driving skill, old school map and compass navigation, and a pinch of good luck has brought Team Kia and the rest of the ladies of the @RebelleRally to the final day of this endurance competition. #KiaSorento PHEV https://t.co/v21yNJmF8K"
1449189857893490696,2021-10-16 01:46:01+00:00,66,8,"They’re taking the term “charge” to the next level. As some @rebellerally competitors face broken suspension, flat tires and chewed up axles, the ladies of Team Kia are pushing forward, capturing each checkpoint with precision. #KiaSorento PHEV https://t.co/y3H8Xw0T8h"
1449148116557570052,2021-10-15 23:00:09+00:00,40,3,"Ready to see some awe-inspiring, high-flying action? Kia is a proud sponsor of this year’s Red Bull Rampage. Watch here: https://t.co/LuYrcUMfTr
@RedBullBike #RedBullRampage #RedBull #KiaSorento https://t.co/Ajpq163svz"
1449118051899691010,2021-10-15 21:00:41+00:00,10,3,"Kia's celebration of #HispanicHeritageMonth concludes with Tango, an Argentinian dance known for passion and connection. It’s a dance that can be full of emotion, while still being vibrant and playful. It's deep conversation. It’s human connection performed through movement. https://t.co/PJ3fR3Gnu5"
1448831023198965760,2021-10-15 02:00:08+00:00,51,10,The ladies of team Kia traversed the perimeter of Area 51 and beautiful sights like the Lunar Crater National Natural Landmark in their modified Kia Sorento PHEVs — proudly part of the few electrified vehicles in the @rebellerally. #KiaSorento PHEV #MovementThatInspires https://t.co/kgR6pJ8v78
1448808969636569089,2021-10-15 00:32:30+00:00,28,8,"A logo is never simply a logo, it’s the embodiment of a new dawn. Listen to Karim Habib as he discusses the new brand and inspiration for the all-new Kia logo. #MovementThatInspires https://t.co/N0WSoE7S3v"
1448776464518815747,2021-10-14 22:23:20+00:00,43,4,"Dirty &gt; Clean. #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/ZRFhXNOwYI"
1448453561264791552,2021-10-14 01:00:14+00:00,48,6,"Congrats to the inspiring ladies of Team Kia for beating strong winds and successfully holding onto the podium for Stage 3 in their class, increasing their overall standings in the 1,500 mile @rebellerally. #Sorento PHEV #MovementThatInspires https://t.co/MEjDgvIE5P"
1447964785954406405,2021-10-12 16:38:01+00:00,72,8,"Reach new peaks of performance. #KiaStinger

https://t.co/xn49GbzylK https://t.co/Jt08EIxvod"
1447294116547682309,2021-10-10 20:13:01+00:00,47,8,"Create your own breathing room. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/pfgHNaTwNT"
1446883438741630982,2021-10-09 17:01:08+00:00,33,8,"8 days. Over 1,400 miles. Endless harsh desert. And no GPS. Meet the builders,  and learn how they got our Kia Sorento PHEVs ready to take on one of America’s toughest off-road rallies: https://t.co/PeNwkyaQdk @HankookTireUSA https://t.co/tuLA04BbLN"
1446665057392156674,2021-10-09 02:33:22+00:00,54,5,"Inspiration starts here. These are the ladies who will traverse over 1,400 miles of harsh desert without the help of GPS in the @rebellerally. Best of luck to Verena Mei &amp; Tana White and Alyssa Roenigk &amp; Sabrina Howells! @HankookTireUSA https://t.co/8sqz5WiJ6w"
1446637541478764548,2021-10-09 00:44:01+00:00,32,4,"The new Stolen Vehicle Recovery feature gives eligible UVO link subscribers more safety &amp; security by using UVO tech &amp; trained Kia agents to work w/ law enforcement to recover stolen vehicles.
Download for iOS: https://t.co/HEfedhA7EK
Download for Android: https://t.co/IepfuTrv5J https://t.co/BgtsKlwQC3"
1446567331098943492,2021-10-08 20:05:02+00:00,50,7,"Call it our overachiever. The all-purposeful #KiaCarnivalMPV.

https://t.co/bvoc08dQNB https://t.co/RCOFleWyJW"
1445156859254616064,2021-10-04 22:40:19+00:00,19,5,"Inspiration is the start of every creator’s journey. Meet Sheena Duggal, the visual effects supervisor of “Venom: Let There Be Carnage”, and Won-kyu Kang, the VP of Kia Design Innovation Group, and see what inspires them to break boundaries every day. #MovementThatInspires https://t.co/gxqnwrp4YI"
1444760422842871812,2021-10-03 20:25:01+00:00,57,8,"Playtime reimagined. #KiaTelluride Nightfall 

https://t.co/TcK7yNVimP https://t.co/udqvBlure0"
1444449119775428613,2021-10-02 23:48:01+00:00,84,6,What’s in a name? Tell us what you’ve named your Kia this #NameYourCarDay! https://t.co/Xr2aWkWQam
1443990720155566083,2021-10-01 17:26:30+00:00,8,1,"We are proud to announce that our very own CMO Russell Wager was listed in @Forbes’ World’s Most Influential CMO’s of 2021. Congratulations on this most deserved recognition, and thank you for inspiring us all to create a better tomorrow. https://t.co/foH2amAyRB"
1443291319779069952,2021-09-29 19:07:20+00:00,7,5,"Kia begins #HispanicHeritageMonth with Mexican #Baile Folklórico. Known for regional storytelling and elaborate garments, this culturally authentic dance style creates a connection to the past through a completely unique experience of movement. https://t.co/W914uZAlF2"
1440428301839843333,2021-09-21 21:30:43+00:00,21,6,"Hispanics come from a tapestry of different backgrounds and traditions, each person unique in their own experiences and passions. For #HispanicHeritageMonth, we recognize the diversity within the Hispanic community and celebrate inspirational optimism. https://t.co/LYexXAMPra"
1439761755345883136,2021-09-20 01:22:06+00:00,43,15,The world is full of ideas waiting to be discovered. Go out and find them. #Kia #MovementThatInspires https://t.co/JOhIo9MAnT
1439624100419342341,2021-09-19 16:15:07+00:00,104,13,Lights! Camera! Inspiration! Tune in to CBS tonight for the #Emmys and join us in celebrating the brilliant creators who move us all. #KiaEV6 #MovementThatInspires https://t.co/UPcR8NaDg2
1439437850269921283,2021-09-19 03:55:01+00:00,77,15,"Bring out your inner genius. The #KiaEV6 featuring an available Augmented Reality Head-Up Display. 

https://t.co/Sp8khlXH5Y https://t.co/Geazm9bfD8"
1439299596891697161,2021-09-18 18:45:39+00:00,50,5,Setting the stage for a new definition of “Star Power.” We’re proud to partner with the #Emmys to put the spotlight on the brilliant creators who move us all. Tune in to CBS this Sunday. #KiaEV6 #MovementThatInspires https://t.co/1ri1D2aQG4
1438963980437962758,2021-09-17 20:32:02+00:00,53,7,"Leave the city behind. #KiaCarnivalMPV 

https://t.co/bvoc08dQNB https://t.co/6qXTLR7CuM"
1438602117506285572,2021-09-16 20:34:07+00:00,38,3,"Because test drives should always be this easy. Try the Kia Carnival MPV with best-in-class horsepower from the comfort of your own home. Schedule your drive today: https://t.co/DskXtZDyKd

Select cities. Restrictions apply. See website for details. https://t.co/UhmKul0vMm"
1438237191566733316,2021-09-15 20:24:02+00:00,81,9,"Lightning bolt mentality. #KiaEV6

https://t.co/Sp8khlXH5Y https://t.co/k5W3AZ5458"
1437811652561342474,2021-09-14 16:13:05+00:00,48,13,"Even beasts need sleep. #KiaStinger

https://t.co/xn49GbzylK https://t.co/9mYwvxHvcF"
1437506880755191812,2021-09-13 20:02:02+00:00,50,8,"Your next adventure has landed. #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/Rn1Qn36OzH"
1437147511257550859,2021-09-12 20:14:02+00:00,49,6,"Purpose, perfected. #KiaCarnivalMPV

https://t.co/tsiMTSvNp5 https://t.co/V5xdmsfqp5"
1436420974329700353,2021-09-10 20:07:02+00:00,33,4,"Iconic stopping power. #KiaStinger

https://t.co/xn49GbzylK https://t.co/Vkm6j9LXy3"
1436117725227716608,2021-09-10 00:02:02+00:00,76,7,"Kicking rocks is a good thing. #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/PTg8jI2jSc"
1435724687678582784,2021-09-08 22:00:14+00:00,45,13,"We are proud to announce that the #KiaCarnivalMPV has been awarded an @IIHS_autosafety TOP SAFETY PICK. The 2022 Carnival MPV is the 10th Kia vehicle in 2021 to earn a TOP SAFETY PICK or higher. 

More here: https://t.co/yJce7OQ2z4 https://t.co/imsFl43c0n"
1435655806423224321,2021-09-08 17:26:32+00:00,40,7,"Your test drive. Our command. Schedule an at-home test drive of the EPA-estimated 239mi all-electric range Kia Niro EV today: https://t.co/Hz0ZIhcVx4

Restrictions apply. Available in select cities. See website for details. https://t.co/Kw3MkJe3PK"
1435362299036975107,2021-09-07 22:00:14+00:00,62,15,"We are honored to announce that Kia has earned the most awards in the @JDPowerAutos U.S. Initial Quality Study for the third year in a row. 
Learn more here: https://t.co/kXaplyrLoo https://t.co/LpKWvMihOy"
1435280965643898880,2021-09-07 16:37:03+00:00,61,9,"Built on our revolutionary new platform. The #KiaEV6

https://t.co/Sp8khmfhXw https://t.co/GhhHcZGrVV"
1434969158840721411,2021-09-06 19:58:02+00:00,47,7,"Warning: Splash zone. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/4yvg518J9V"
1434609536225226753,2021-09-05 20:09:01+00:00,46,2,"Bullseye. #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/1KO6gr7TPs"
1434253439370989570,2021-09-04 20:34:01+00:00,68,6,"That feeling when the turbo kicks in. #KiaK5

https://t.co/rSgnSCRSTL https://t.co/IbVInnzxJM"
1433902631051743239,2021-09-03 21:20:02+00:00,77,9,"Born for the back roads. #KiaStinger

https://t.co/xn49GbzylK https://t.co/QzOI8zORrL"
1433856089116786693,2021-09-03 18:15:06+00:00,30,3,"We are here to help. On September 1, Kia America made a donation of $200,000 to the @RedCross to assist with Hurricane Ida disaster relief efforts. Learn more: https://t.co/roDSohmttZ 
#AccelerateTheGood"
1433582519107170323,2021-09-03 00:08:01+00:00,39,3,"Navigate the urban jungle. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/5i6Vunanwj"
1433240776297918469,2021-09-02 01:30:04+00:00,44,5,"It’s only purpose is multi-purpose. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/0zrtSfhCNn"
1433199249232105485,2021-09-01 22:45:03+00:00,36,3,"The test drive is now at your doorstep. Try the Kia Carnival MPV with best-in-class horsepower from the comfort of anywhere. Schedule your drive today: https://t.co/flbHsntA87

Restrictions apply. Available in select cities. See website for details. https://t.co/fD0wQXShpL"
1432743493315829765,2021-08-31 16:34:02+00:00,42,10,"Future-proof. The all-new, all-electric First Edition #KiaEV6.

https://t.co/Sp8khlXH5Y https://t.co/7ysiBFcG4b"
1432434208396529673,2021-08-30 20:05:03+00:00,76,9,"Find your silver lining. #KiaTelluride Nightfall

https://t.co/TcK7yNVimP https://t.co/5XR8DPXIxj"
1432072568291405826,2021-08-29 20:08:01+00:00,47,5,"A grand view from inside and out. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/Fs2E6EJu2u"
1431832989114175492,2021-08-29 04:16:01+00:00,106,11,"Like for sunsets. Comment for sunrises. #KiaK5

IG: @jakehiatt.photography https://t.co/oISbfXZgUV"
1431352076395765762,2021-08-27 20:25:02+00:00,61,10,"Showrooms come in many sizes. #KiaStinger

https://t.co/xn49GbzylK https://t.co/jdfHSBXDo9"
1430990442573836291,2021-08-26 20:28:02+00:00,68,7,Calling all Kia Dog Owners! Celebrate #InternationalDogDay by letting us know what your pup’s name is ⤵️ https://t.co/jL9uw2PXy3
1430633094025990145,2021-08-25 20:48:04+00:00,64,7,"It’s all downhill from here. #HumpDay #KiaK5

https://t.co/rSgnSCRSTL https://t.co/zl0fglBH4f"
1430553092660113419,2021-08-25 15:30:10+00:00,22,4,Kia is proud to partner with @LAKHEIR by donating two #KiaCarnival MPVs to support their mission of increasing accessibility to underserved and uninsured community residents by providing essential mobile health care and social services. #AccelerateTheGood https://t.co/cogDPohJvz https://t.co/OiVFOPRN6S
1429900759013941248,2021-08-23 20:18:01+00:00,38,6,"This #WorldHashTagDay, tap to explore the United States from the comfort of your feed ⤵️

#Yosemite #NewOrleans #GrandCanyon #Manhattan #Chicago #Yellowstone #GlacierNationalPark #Kauai #WashingtonDC #LasVegas #LosAngeles #Utah #Savannah #Boston #TheRockyMountains #Phoenix https://t.co/90rMErrFUO"
1429541395048583174,2021-08-22 20:30:02+00:00,44,8,"Don’t just harness the power. Drive it. #KiaEV6

https://t.co/Sp8khlXH5Y https://t.co/Js8CtJvbga"
1429291241804533763,2021-08-22 03:56:01+00:00,83,11,"Fast forward to the future. Literally. #KiaEV6.

https://t.co/IjE4Z3QOZw https://t.co/zlFD2SLf5h"
1428873248637427714,2021-08-21 00:15:04+00:00,49,4,"Sends all the right signals. The all-electric First Edition #KiaEV6 with an ultra-modern LED cross-car rear light cluster.

https://t.co/Sp8khlXH5Y https://t.co/XWQs6zr2hL"
1428855623458906114,2021-08-20 23:05:02+00:00,21,4,"At Kia, we believe that movement should be accessible to everyone. That’s why we’re participating in EnableLA, a new pilot program that brings safe and low-cost transportation to those facing any mobility challenges in the L.A. area. Learn more: 
https://t.co/usIqlemZYY https://t.co/g9OQEXMgP6"
1427365556043370498,2021-08-16 20:24:02+00:00,42,4,"Ready to log off? #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/q1nWVHvdrX"
1427000147750309897,2021-08-15 20:12:02+00:00,34,4,"When doing nothing is everything. #NationalRelaxationDay

https://t.co/Rd7i8gZom4 https://t.co/tjpHpIRHuO"
1426637009246883850,2021-08-14 20:09:03+00:00,77,7,"Just add salt. #KiaTelluride
IG: konnerfritz https://t.co/LZaEAjBseV"
1426280406286995463,2021-08-13 20:32:02+00:00,69,8,"It doesn’t believe in luck. #KiaStinger

https://t.co/xn49GbzylK https://t.co/dKrK2Qsnhz"
1425911474124382217,2021-08-12 20:06:02+00:00,45,6,"Modern art. #KiaSoul

https://t.co/PTJjNQZdtw https://t.co/fRuUQfvwF3"
1425555179148034048,2021-08-11 20:30:14+00:00,17,3,"The test drive, simplified. Try the EPA-estimated 239-mile range Kia Niro EV from the comfort of anywhere. Schedule your drive today: https://t.co/TxIu1uGFWI https://t.co/Cb2Lcn2Pv9"
1425199031492489224,2021-08-10 20:55:02+00:00,57,10,"Into the thick of it. #KiaSeltos

https://t.co/Zcp0esiiO0 https://t.co/jucv2WMw7R"
1424821798151983127,2021-08-09 19:56:03+00:00,60,9,"Mountaintops, check. #KiaK5

https://t.co/rSgnSCAhvb https://t.co/XBgyhhCP4T"
1424463683992883211,2021-08-08 20:13:02+00:00,46,3,"What’s your Sunday drive looking like? #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/7H5v7vXI88"
1424106832377823234,2021-08-07 20:35:02+00:00,65,8,"Tip the grayscales. #KiaK5

IG: https://t.co/R6ggoCxDI8 https://t.co/hd43YIsvSr"
1423744193814568966,2021-08-06 20:34:02+00:00,44,6,"King of the hill. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/AqJcehFdQr"
1423379794134249474,2021-08-05 20:26:02+00:00,71,6,"When both plans &amp; gravel are loose. #KiaTelluride Nightfall 

https://t.co/TcK7yNVimP https://t.co/CvCaqR5kYy"
1423018160798814210,2021-08-04 20:29:02+00:00,28,5,"Be one with nature. #KiaNiroEV

https://t.co/dG2wUYE09k https://t.co/4ye167e88s"
1422286592094441475,2021-08-02 20:02:03+00:00,66,10,"And exhale. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/G2NgmGkvwB"
1422279328834916353,2021-08-02 19:33:11+00:00,14,4,Test drive the Kia Carnival MPV with best-in-class cargo room from the comfort of your own home. Schedule your exclusive test drive with Kia@Home today: https://t.co/fmPn6vSTn1 https://t.co/ryrlvhqBqe
1421926214252515339,2021-08-01 20:10:02+00:00,45,6,"That moment before the light turns green. #KiaStinger

https://t.co/xn49GbzylK https://t.co/qkdLDZokha"
1421200684926619659,2021-07-30 20:07:02+00:00,42,9,"Tag someone you can’t wait to road trip with ⤵️ #FriendshipDay #KiaSorento Hybrid

https://t.co/kiHv4Ufep4 https://t.co/v9FNYrGrp6"
1420480185372225538,2021-07-28 20:24:02+00:00,41,8,"Head in the clouds. Horses on the ground. #KiaTelluride Nightfall

https://t.co/TcK7yNVimP https://t.co/S3puxtnuFF"
1419755159622766598,2021-07-26 20:23:02+00:00,77,13,"No buzzwords necessary. The all-new, all-electric First Edition #KiaEV6.

https://t.co/Sp8khlXH5Y https://t.co/BJEDa0KcHq"
1419395286028455940,2021-07-25 20:33:01+00:00,33,6,"Find comfort in the long way home. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/9iaqtB2xJJ"
1418669773098004484,2021-07-23 20:30:06+00:00,70,4,"Indulge in every curve. #KiaStinger Scorpion

https://t.co/xn49GbzylK https://t.co/poxlVEOi36"
1418301090114703366,2021-07-22 20:05:05+00:00,60,7,"Like lightning in a throttle. The all-new, all-electric First Edition #KiaEV6.

https://t.co/Sp8khlXH5Y https://t.co/OjRKMlFp6a"
1417942966853849089,2021-07-21 20:22:02+00:00,45,8,"Ready for launch #KiaK5

https://t.co/rSgnSCRSTL https://t.co/Bi7cVOee6M"
1417859534463246340,2021-07-21 14:50:30+00:00,22,4,"As a proud sponsor of the NBA, we’d like to congratulate the new 2021 NBA Champions on their epic win! #NBAFinals https://t.co/XGUYTV8JVA"
1417218443242352642,2021-07-19 20:23:02+00:00,47,12,"First-class comfort. Best-in-class passenger and cargo space. The all-new #KiaCarnivalMPV.

https://t.co/bvoc08dQNB https://t.co/9S0I142C7q"
1416858866894114827,2021-07-18 20:34:12+00:00,47,8,"Dawn patrol. #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/GrTXW3HvBb"
1416503024932032512,2021-07-17 21:00:13+00:00,19,0,"As a proud sponsor of the NBA, we're excited for every buzzer beater, no look pass, deep three, and history making moment. #NBAFinals. Who’s winning it all? Post below ⬇️ https://t.co/CnVghlKXby"
1416427596427010052,2021-07-17 16:00:29+00:00,40,5,"Emoji Riddle for #WorldEmojiDay:
⚡️+🚗=? 

Answer:
ɹɐɔ ɔᴉɹʇɔǝlǝ

https://t.co/Sp8khlXH5Y https://t.co/uIbwyWyDiP"
1416127759022231559,2021-07-16 20:09:02+00:00,71,10,"A true force of nature. #KiaTelluride Nightfall Edition

https://t.co/TcK7yNVimP https://t.co/CW02c95WQ9"
1415769404885848067,2021-07-15 20:25:04+00:00,57,12,"Sundown doesn’t mean “slow down.” #KiaK5

https://t.co/rSgnSCRSTL https://t.co/FogHcI1V0d"
1415412803834351619,2021-07-14 20:48:04+00:00,42,9,"What’s your go-to road trip song? 🎵 #KiaSorento

https://t.co/Rd7i8gZom4 https://t.co/3PLDU9iuqS"
1414680732958666757,2021-07-12 20:19:04+00:00,55,10,"Rock solid. #KiaTelluride

https://t.co/TcK7yNVimP https://t.co/klO6JPztd1"
1414315563451625473,2021-07-11 20:08:01+00:00,45,10,"Fly past the Sunday scaries. #KiaStinger Scorpion

https://t.co/xn49GbzylK https://t.co/DvMJfh715o"
1413603949895094275,2021-07-09 21:00:19+00:00,56,10,"Charge up. Show out. The all-new, all electric First Edition #KiaEV6.

https://t.co/Sp8khlXH5Y https://t.co/yLljPZsCKt"
1413528661253410829,2021-07-09 16:01:09+00:00,18,8,"With summer comes the promise of a new school year and new football
season ahead. When next season comes, we’ll be cheering for these three
new participants in our #AccelerateTheGood program: Orr Academy (IL),
Rainier High (WA), and William B. Travis High (TX). #TheGameMustGoOn https://t.co/cQPq3s5RJT"
1413227954998583299,2021-07-08 20:06:15+00:00,49,7,"Venture into versatility. #KiaCarnivalMPV

https://t.co/bvoc08dQNB https://t.co/8RkFdCuxN1"
1412875835372101636,2021-07-07 20:47:03+00:00,53,8,"From nightfall to daybreak. #KiaTelluride Nightfall Edition

https://t.co/TcK7yNVimP https://t.co/E1vwUc7Lax"
